"VCF0702","VCF0101","VCF0110","VCF0114","VCF0301","VCF0310","VCF0009z","vote","age","education","income","party_id","interest","weight"
2,61,3,3,3,0,0.6026,1,61,"SomeCollege",3,"IndLeanDem",0,0.6026
2,91,3,2,6,0,0.7294,1,91,"SomeCollege",2,"WeakRep",0,0.7294
1,52,2,3,4,0,0.5976,0,52,"HighSchool",3,"Independent",0,0.5976
1,91,1,1,2,1,0.8737,0,91,"LessHS",1,"WeakDem",1,0.8737
1,30,2,3,4,2,1.1054,0,30,"HighSchool",3,"Independent",2,1.1054
1,49,3,3,4,0,1.6064,0,49,"SomeCollege",3,"Independent",0,1.6064
1,49,3,1,4,0,0.8032,0,49,"SomeCollege",1,"Independent",0,0.8032
1,55,2,4,5,2,0.5149,0,55,"HighSchool",4,"IndLeanRep",2,0.5149
2,60,3,2,6,3,0.3612,1,60,"SomeCollege",2,"WeakRep",3,0.3612
2,40,2,2,5,2,0.962,1,40,"HighSchool",2,"IndLeanRep",2,0.962
2,45,4,1,5,0,0.9869,1,45,"CollegePlus",1,"IndLeanRep",0,0.9869
2,53,3,0,6,0,0.9137,1,53,"SomeCollege",0,"WeakRep",0,0.9137
2,57,3,3,6,2,0.9137,1,57,"SomeCollege",3,"WeakRep",2,0.9137
2,44,4,4,3,3,1.8684,1,44,"CollegePlus",4,"IndLeanDem",3,1.8684
2,54,4,3,5,0,1.6839,1,54,"CollegePlus",3,"IndLeanRep",0,1.6839
2,47,4,4,7,3,1.2456,1,47,"CollegePlus",4,"StrongRep",3,1.2456
2,82,2,3,2,2,1.0721,1,82,"HighSchool",3,"WeakDem",2,1.0721
2,62,4,3,7,3,0.7404,1,62,"CollegePlus",3,"StrongRep",3,0.7404
1,59,4,3,4,0,1.1226,0,59,"CollegePlus",3,"Independent",0,1.1226
2,32,3,3,3,3,0.4673,1,32,"SomeCollege",3,"IndLeanDem",3,0.4673
2,58,2,3,1,0,0.9429,1,58,"HighSchool",3,"StrongDem",0,0.9429
2,72,2,2,1,0,0.7527,1,72,"HighSchool",2,"StrongDem",0,0.7527
2,36,4,4,7,3,1.0696,1,36,"CollegePlus",4,"StrongRep",3,1.0696
2,72,2,2,3,0,0.8887,1,72,"HighSchool",2,"IndLeanDem",0,0.8887
2,80,1,1,1,3,0.2704,1,80,"LessHS",1,"StrongDem",3,0.2704
2,83,1,1,2,0,0.3819,1,83,"LessHS",1,"WeakDem",0,0.3819
2,77,1,2,2,1,0.3819,1,77,"LessHS",2,"WeakDem",1,0.3819
2,36,2,3,1,3,0.1967,1,36,"HighSchool",3,"StrongDem",3,0.1967
2,33,3,3,1,3,0.4038,1,33,"SomeCollege",3,"StrongDem",3,0.4038
2,84,1,1,1,1,0.2704,1,84,"LessHS",1,"StrongDem",1,0.2704
2,47,2,2,1,0,0.3243,1,47,"HighSchool",2,"StrongDem",0,0.3243
2,35,3,2,3,3,0.2692,1,35,"SomeCollege",2,"IndLeanDem",3,0.2692
2,58,2,2,1,0,0.2914,1,58,"HighSchool",2,"StrongDem",0,0.2914
2,59,2,2,1,0,0.2395,1,59,"HighSchool",2,"StrongDem",0,0.2395
2,47,3,2,1,0,0.3142,1,47,"SomeCollege",2,"StrongDem",0,0.3142
2,63,2,2,1,1,0.6333,1,63,"HighSchool",2,"StrongDem",1,0.6333
2,32,2,1,3,0,0.1967,1,32,"HighSchool",1,"IndLeanDem",0,0.1967
2,54,2,2,1,2,0.4371,1,54,"HighSchool",2,"StrongDem",2,0.4371
2,65,2,3,1,0,0.3167,1,65,"HighSchool",3,"StrongDem",0,0.3167
1,58,2,2,1,0,0.2914,0,58,"HighSchool",2,"StrongDem",0,0.2914
2,41,4,3,1,3,0.3861,1,41,"CollegePlus",3,"StrongDem",3,0.3861
1,33,1,2,5,2,0.4837,0,33,"LessHS",2,"IndLeanRep",2,0.4837
2,30,4,2,1,0,0.3468,1,30,"CollegePlus",2,"StrongDem",0,0.3468
2,57,2,2,1,0,0.2914,1,57,"HighSchool",2,"StrongDem",0,0.2914
2,41,3,3,1,3,0.3142,1,41,"SomeCollege",3,"StrongDem",3,0.3142
2,46,2,2,1,0,0.2665,1,46,"HighSchool",2,"StrongDem",0,0.2665
2,47,3,0,1,0,0.6285,1,47,"SomeCollege",0,"StrongDem",0,0.6285
1,54,3,1,2,0,0.1999,0,54,"SomeCollege",1,"WeakDem",0,0.1999
2,78,4,3,1,0,0.3918,1,78,"CollegePlus",3,"StrongDem",0,0.3918
1,82,2,1,1,3,0.2704,0,82,"HighSchool",1,"StrongDem",3,0.2704
2,31,2,5,1,2,0.5556,1,31,"HighSchool",5,"StrongDem",2,0.5556
2,32,2,3,2,0,0.2778,1,32,"HighSchool",3,"WeakDem",0,0.2778
2,50,2,1,5,0,0.5073,1,50,"HighSchool",1,"IndLeanRep",0,0.5073
2,29,3,1,3,0,0.2823,1,29,"SomeCollege",1,"IndLeanDem",0,0.2823
2,45,2,2,1,3,0.3243,1,45,"HighSchool",2,"StrongDem",3,0.3243
1,47,2,1,4,0,0.2296,0,47,"HighSchool",1,"Independent",0,0.2296
2,26,2,1,2,0,0.4114,1,26,"HighSchool",1,"WeakDem",0,0.4114
1,25,2,1,3,3,0.2913,0,25,"HighSchool",1,"IndLeanDem",3,0.2913
2,43,4,2,2,0,0.2734,1,43,"CollegePlus",2,"WeakDem",0,0.2734
1,18,2,1,3,0,0.4114,0,18,"HighSchool",1,"IndLeanDem",0,0.4114
1,44,2,2,2,0,0.2296,0,44,"HighSchool",2,"WeakDem",0,0.2296
2,53,2,2,1,2,0.2395,1,53,"HighSchool",2,"StrongDem",2,0.2395
2,38,2,3,3,2,0.3225,1,38,"HighSchool",3,"IndLeanDem",2,0.3225
2,79,2,2,1,2,0.233,1,79,"HighSchool",2,"StrongDem",2,0.233
2,55,2,3,3,0,0.4371,1,55,"HighSchool",3,"IndLeanDem",0,0.4371
2,44,3,3,1,3,0.3142,1,44,"SomeCollege",3,"StrongDem",3,0.3142
2,53,2,1,1,0,0.2063,1,53,"HighSchool",1,"StrongDem",0,0.2063
2,69,2,1,1,3,0.1932,1,69,"HighSchool",1,"StrongDem",3,0.1932
1,25,2,1,4,1,0.4775,0,25,"HighSchool",1,"Independent",1,0.4775
2,70,2,1,1,2,0.1932,1,70,"HighSchool",1,"StrongDem",2,0.1932
1,48,2,1,3,0,0.2665,0,48,"HighSchool",1,"IndLeanDem",0,0.2665
2,60,2,2,2,1,0.6781,1,60,"HighSchool",2,"WeakDem",1,0.6781
2,47,3,3,4,2,0.9996,1,47,"SomeCollege",3,"Independent",2,0.9996
2,57,4,3,2,3,2.2137,1,57,"CollegePlus",3,"WeakDem",3,2.2137
2,30,3,3,6,3,1.7167,1,30,"SomeCollege",3,"WeakRep",3,1.7167
2,46,4,4,6,0,2.8571,1,46,"CollegePlus",4,"WeakRep",0,2.8571
2,49,2,1,2,0,2.3997,1,49,"HighSchool",1,"WeakDem",0,2.3997
1,47,2,3,5,0,2.3997,0,47,"HighSchool",3,"IndLeanRep",0,2.3997
2,58,2,3,1,0,0.662,1,58,"HighSchool",3,"StrongDem",0,0.662
2,31,3,3,4,0,0.7553,1,31,"SomeCollege",3,"Independent",0,0.7553
2,58,2,1,1,0,0.662,1,58,"HighSchool",1,"StrongDem",0,0.662
2,0,3,4,3,0,1.3193,1,0,"SomeCollege",4,"IndLeanDem",0,1.3193
1,50,2,1,2,1,0.818,0,50,"HighSchool",1,"WeakDem",1,0.818
1,37,2,2,4,0,0.6307,0,37,"HighSchool",2,"Independent",0,0.6307
2,32,3,4,7,2,0.7553,1,32,"SomeCollege",4,"StrongRep",2,0.7553
2,77,4,2,7,3,1.1075,1,77,"CollegePlus",2,"StrongRep",3,1.1075
1,0,2,1,3,0,0.7794,0,0,"HighSchool",1,"IndLeanDem",0,0.7794
2,28,2,1,4,0,1.1558,1,28,"HighSchool",1,"Independent",0,1.1558
2,23,3,3,6,0,1.5568,1,23,"SomeCollege",3,"WeakRep",0,1.5568
2,60,3,4,7,0,1.9704,1,60,"SomeCollege",4,"StrongRep",0,1.9704
2,81,3,2,2,0,1.2529,1,81,"SomeCollege",2,"WeakDem",0,1.2529
2,64,2,1,2,0,2.0333,1,64,"HighSchool",1,"WeakDem",0,2.0333
1,52,2,4,7,0,2.1644,0,52,"HighSchool",4,"StrongRep",0,2.1644
1,56,2,4,7,3,1.1964,0,56,"HighSchool",4,"StrongRep",3,1.1964
2,59,2,1,1,0,2.1644,1,59,"HighSchool",1,"StrongDem",0,2.1644
1,66,2,1,3,3,1.8698,0,66,"HighSchool",1,"IndLeanDem",3,1.8698
2,32,3,3,5,0,1.5358,1,32,"SomeCollege",3,"IndLeanRep",0,1.5358
2,37,2,3,3,2,1.5848,1,37,"HighSchool",3,"IndLeanDem",2,1.5848
2,38,4,2,1,0,0.5064,1,38,"CollegePlus",2,"StrongDem",0,0.5064
2,41,3,3,3,0,1.7884,1,41,"SomeCollege",3,"IndLeanDem",0,1.7884
2,65,3,2,1,0,1.9704,1,65,"SomeCollege",2,"StrongDem",0,1.9704
1,20,3,3,5,1,0.7036,0,20,"SomeCollege",3,"IndLeanRep",1,0.7036
2,62,2,3,3,0,2.0333,1,62,"HighSchool",3,"IndLeanDem",0,2.0333
1,40,2,2,3,0,1.2008,0,40,"HighSchool",2,"IndLeanDem",0,1.2008
2,52,4,3,2,3,2.577,1,52,"CollegePlus",3,"WeakDem",3,2.577
2,61,4,3,4,0,1.2104,1,61,"CollegePlus",3,"Independent",0,1.2104
1,30,3,3,6,3,0.9992,0,30,"SomeCollege",3,"WeakRep",3,0.9992
2,41,4,3,7,3,2.8594,1,41,"CollegePlus",3,"StrongRep",3,2.8594
2,60,4,3,1,3,2.4209,1,60,"CollegePlus",3,"StrongDem",3,2.4209
2,60,4,0,3,0,1.2104,1,60,"CollegePlus",0,"IndLeanDem",0,1.2104
2,40,4,4,3,3,2.8594,1,40,"CollegePlus",4,"IndLeanDem",3,2.8594
2,58,4,4,1,0,2.577,1,58,"CollegePlus",4,"StrongDem",0,2.577
2,58,4,4,1,3,2.577,1,58,"CollegePlus",4,"StrongDem",3,2.577
2,46,4,3,2,3,1.4297,1,46,"CollegePlus",3,"WeakDem",3,1.4297
2,61,4,4,5,3,2.4209,1,61,"CollegePlus",4,"IndLeanRep",3,2.4209
2,19,3,5,3,0,2.9635,1,19,"SomeCollege",5,"IndLeanDem",0,2.9635
2,60,4,4,3,3,0.8073,1,60,"CollegePlus",4,"IndLeanDem",3,0.8073
2,58,4,3,2,0,1.3537,1,58,"CollegePlus",3,"WeakDem",0,1.3537
2,31,4,4,6,0,2.4554,1,31,"CollegePlus",4,"WeakRep",0,2.4554
2,70,4,4,6,2,2.9304,1,70,"CollegePlus",4,"WeakRep",2,2.9304
1,38,3,2,3,0,1.0498,0,38,"SomeCollege",2,"IndLeanDem",0,1.0498
2,58,2,3,6,0,2.1644,1,58,"HighSchool",3,"WeakRep",0,2.1644
2,66,4,4,7,2,2.4209,1,66,"CollegePlus",4,"StrongRep",2,2.4209
2,49,3,3,4,2,2.3272,1,49,"SomeCollege",3,"Independent",2,2.3272
2,58,2,1,4,1,1.137,1,58,"HighSchool",1,"Independent",1,1.137
2,62,2,3,4,0,2.0333,1,62,"HighSchool",3,"Independent",0,2.0333
2,51,3,2,3,0,1.1018,1,51,"SomeCollege",2,"IndLeanDem",0,1.1018
1,34,2,3,2,2,2.0623,0,34,"HighSchool",3,"WeakDem",2,2.0623
2,34,2,4,1,2,2.0623,1,34,"HighSchool",4,"StrongDem",2,2.0623
2,47,2,1,1,0,2.4016,1,47,"HighSchool",1,"StrongDem",0,2.4016
2,27,2,0,4,2,0.2913,1,27,"HighSchool",0,"Independent",2,0.2913
2,35,3,3,1,0,0.2692,1,35,"SomeCollege",3,"StrongDem",0,0.2692
2,45,2,1,4,0,0.2665,1,45,"HighSchool",1,"Independent",0,0.2665
2,20,2,1,5,0,0.4775,1,20,"HighSchool",1,"IndLeanRep",0,0.4775
2,48,3,3,2,0,0.4714,1,48,"SomeCollege",3,"WeakDem",0,0.4714
2,52,3,1,1,0,0.1999,1,52,"SomeCollege",1,"StrongDem",0,0.1999
2,63,3,3,1,0,0.1872,1,63,"SomeCollege",3,"StrongDem",0,0.1872
2,43,2,1,1,0,0.2296,1,43,"HighSchool",1,"StrongDem",0,0.2296
2,62,3,0,4,0,0.1872,1,62,"SomeCollege",0,"Independent",0,0.1872
2,52,3,1,3,3,0.1999,1,52,"SomeCollege",1,"IndLeanDem",3,0.1999
2,43,2,1,1,0,0.3764,1,43,"HighSchool",1,"StrongDem",0,0.3764
2,19,2,3,1,0,0.363,1,19,"HighSchool",3,"StrongDem",0,0.363
2,55,2,4,1,3,0.4371,1,55,"HighSchool",4,"StrongDem",3,0.4371
2,54,3,3,1,3,0.1999,1,54,"SomeCollege",3,"StrongDem",3,0.1999
2,59,3,3,1,3,0.2824,1,59,"SomeCollege",3,"StrongDem",3,0.2824
2,50,3,3,2,0,0.2824,1,50,"SomeCollege",3,"WeakDem",0,0.2824
2,76,3,2,1,3,0.2258,1,76,"SomeCollege",2,"StrongDem",3,0.2258
2,59,4,2,1,3,0.2457,1,59,"CollegePlus",2,"StrongDem",3,0.2457
2,79,2,0,1,3,0.287,1,79,"HighSchool",0,"StrongDem",3,0.287
2,57,3,2,4,0,0.1999,1,57,"SomeCollege",2,"Independent",0,0.1999
2,56,2,2,1,0,0.2914,1,56,"HighSchool",2,"StrongDem",0,0.2914
2,34,2,0,4,0,0.2778,1,34,"HighSchool",0,"Independent",0,0.2778
2,75,2,2,1,2,0.2704,1,75,"HighSchool",2,"StrongDem",2,0.2704
2,62,2,2,2,3,0.2242,1,62,"HighSchool",2,"WeakDem",3,0.2242
2,82,2,1,1,0,0.233,1,82,"HighSchool",1,"StrongDem",0,0.233
2,53,2,1,4,0,0.2063,1,53,"HighSchool",1,"Independent",0,0.2063
2,73,1,3,1,0,0.2704,1,73,"LessHS",3,"StrongDem",0,0.2704
2,82,2,1,1,0,0.2704,1,82,"HighSchool",1,"StrongDem",0,0.2704
2,52,2,3,2,2,0.4371,1,52,"HighSchool",3,"WeakDem",2,0.4371
2,68,3,2,3,0,0.1872,1,68,"SomeCollege",2,"IndLeanDem",0,0.1872
2,35,2,2,3,0,0.3225,1,35,"HighSchool",2,"IndLeanDem",0,0.3225
2,35,2,2,2,2,0.1967,1,35,"HighSchool",2,"WeakDem",2,0.1967
2,37,4,3,2,0,0.2342,1,37,"CollegePlus",3,"WeakDem",0,0.2342
2,20,2,0,1,3,0.4114,1,20,"HighSchool",0,"StrongDem",3,0.4114
1,59,2,2,2,0,0.2574,0,59,"HighSchool",2,"WeakDem",0,0.2574
2,53,3,2,2,0,0.1999,1,53,"SomeCollege",2,"WeakDem",0,0.1999
1,41,3,1,1,3,0.2225,0,41,"SomeCollege",1,"StrongDem",3,0.2225
2,40,2,2,2,0,0.3243,1,40,"HighSchool",2,"WeakDem",0,0.3243
2,45,3,1,4,0,0.3142,1,45,"SomeCollege",1,"Independent",0,0.3142
2,20,2,0,3,1,0.4114,1,20,"HighSchool",0,"IndLeanDem",1,0.4114
2,37,2,1,1,3,0.2778,1,37,"HighSchool",1,"StrongDem",3,0.2778
2,69,3,1,3,0,0.1872,1,69,"SomeCollege",1,"IndLeanDem",0,0.1872
2,51,2,2,5,2,0.2914,1,51,"HighSchool",2,"IndLeanRep",2,0.2914
2,19,2,1,1,0,0.2913,1,19,"HighSchool",1,"StrongDem",0,0.2913
2,23,2,3,2,0,0.4775,1,23,"HighSchool",3,"WeakDem",0,0.4775
2,91,2,2,1,3,0.2704,1,91,"HighSchool",2,"StrongDem",3,0.2704
2,64,2,3,1,3,0.1932,1,64,"HighSchool",3,"StrongDem",3,0.1932
2,54,3,3,3,3,0.2824,1,54,"SomeCollege",3,"IndLeanDem",3,0.2824
2,48,3,2,1,0,0.2787,1,48,"SomeCollege",2,"StrongDem",0,0.2787
2,64,2,1,1,3,0.6219,1,64,"HighSchool",1,"StrongDem",3,0.6219
2,65,3,0,1,2,0.2644,1,65,"SomeCollege",0,"StrongDem",2,0.2644
2,63,2,4,2,2,0.2728,1,63,"HighSchool",4,"WeakDem",2,0.2728
2,86,4,3,1,3,0.3918,1,86,"CollegePlus",3,"StrongDem",3,0.3918
2,55,2,2,1,0,0.2063,1,55,"HighSchool",2,"StrongDem",0,0.2063
2,54,3,2,2,2,0.1999,1,54,"SomeCollege",2,"WeakDem",2,0.1999
2,37,2,3,1,0,0.2778,1,37,"HighSchool",3,"StrongDem",0,0.2778
2,83,3,3,1,3,0.6377,1,83,"SomeCollege",3,"StrongDem",3,0.6377
2,56,3,0,1,0,0.2824,1,56,"SomeCollege",0,"StrongDem",0,0.2824
2,61,3,0,1,3,0.2644,1,61,"SomeCollege",0,"StrongDem",3,0.2644
2,82,2,0,3,3,0.2704,1,82,"HighSchool",0,"IndLeanDem",3,0.2704
2,40,2,2,1,0,0.1967,1,40,"HighSchool",2,"StrongDem",0,0.1967
2,40,2,2,2,0,0.3243,1,40,"HighSchool",2,"WeakDem",0,0.3243
2,80,4,3,3,3,0.9023,1,80,"CollegePlus",3,"IndLeanDem",3,0.9023
2,69,2,1,1,0,0.7267,1,69,"HighSchool",1,"StrongDem",0,0.7267
1,20,2,3,4,0,2.8249,0,20,"HighSchool",3,"Independent",0,2.8249
2,24,3,3,6,0,0.9277,1,24,"SomeCollege",3,"WeakRep",0,0.9277
2,24,3,3,3,0,0.9125,1,24,"SomeCollege",3,"IndLeanDem",0,0.9125
2,23,2,4,5,0,1.8833,1,23,"HighSchool",4,"IndLeanRep",0,1.8833
2,69,2,2,2,3,1.0167,1,69,"HighSchool",2,"WeakDem",3,1.0167
2,31,2,2,2,1,2.0623,1,31,"HighSchool",2,"WeakDem",1,2.0623
2,49,2,3,4,0,2.4016,1,49,"HighSchool",3,"Independent",0,2.4016
1,48,2,3,2,1,2.4016,0,48,"HighSchool",3,"WeakDem",1,2.4016
1,68,2,3,5,2,2.0333,0,68,"HighSchool",3,"IndLeanRep",2,2.0333
1,25,2,3,2,2,0.7261,0,25,"HighSchool",3,"WeakDem",2,0.7261
2,87,2,3,1,3,2.4612,1,87,"HighSchool",3,"StrongDem",3,2.4612
1,39,2,3,3,0,2.0623,0,39,"HighSchool",3,"IndLeanDem",0,2.0623
2,38,3,3,2,0,1.9984,1,38,"SomeCollege",3,"WeakDem",0,1.9984
2,28,2,4,3,2,3.0582,1,28,"HighSchool",4,"IndLeanDem",2,3.0582
1,26,2,3,5,0,3.0582,0,26,"HighSchool",3,"IndLeanRep",0,3.0582
1,27,2,0,1,1,0.7474,0,27,"HighSchool",0,"StrongDem",1,0.7474
2,50,2,3,1,0,0.661,1,50,"HighSchool",3,"StrongDem",0,0.661
1,50,3,3,4,0,1.0487,0,50,"SomeCollege",3,"Independent",0,1.0487
2,36,4,3,3,2,1.2277,1,36,"CollegePlus",3,"IndLeanDem",2,1.2277
2,47,3,3,2,3,1.1636,1,47,"SomeCollege",3,"WeakDem",3,1.1636
2,34,4,2,1,0,1.2277,1,34,"CollegePlus",2,"StrongDem",0,1.2277
2,51,3,3,2,0,0.6415,1,51,"SomeCollege",3,"WeakDem",0,0.6415
2,45,3,3,3,3,0.7118,1,45,"SomeCollege",3,"IndLeanDem",3,0.7118
1,41,3,1,3,0,0.3689,0,41,"SomeCollege",1,"IndLeanDem",0,0.3689
2,33,3,0,1,3,0.6112,1,33,"SomeCollege",0,"StrongDem",3,0.6112
2,50,3,2,4,0,1.0931,1,50,"SomeCollege",2,"Independent",0,1.0931
1,28,4,4,1,2,3.6411,0,28,"CollegePlus",4,"StrongDem",2,3.6411
2,39,2,3,5,0,2.3936,1,39,"HighSchool",3,"IndLeanRep",0,2.3936
2,63,3,4,3,2,1.9704,1,63,"SomeCollege",4,"IndLeanDem",2,1.9704
2,37,4,4,3,0,1.2277,1,37,"CollegePlus",4,"IndLeanDem",0,1.2277
2,52,4,3,4,3,1.2885,1,52,"CollegePlus",3,"Independent",3,1.2885
2,80,3,2,5,3,1.1925,1,80,"SomeCollege",2,"IndLeanRep",3,1.1925
2,74,2,3,3,0,2.4612,1,74,"HighSchool",3,"IndLeanDem",0,2.4612
2,40,3,3,1,0,0.7079,1,40,"SomeCollege",3,"StrongDem",0,0.7079
2,44,4,4,3,0,1.4297,1,44,"CollegePlus",4,"IndLeanDem",0,1.4297
2,31,4,5,6,0,2.4554,1,31,"CollegePlus",5,"WeakRep",0,2.4554
2,93,2,2,7,1,1.2306,1,93,"HighSchool",2,"StrongRep",1,1.2306
2,58,4,5,5,2,2.577,1,58,"CollegePlus",5,"IndLeanRep",2,2.577
2,48,3,4,7,3,1.1636,1,48,"SomeCollege",4,"StrongRep",3,1.1636
2,64,3,4,1,3,1.9704,1,64,"SomeCollege",4,"StrongDem",3,1.9704
2,91,2,3,1,2,1.2306,1,91,"HighSchool",3,"StrongDem",2,1.2306
2,31,4,4,7,0,2.4554,1,31,"CollegePlus",4,"StrongRep",0,2.4554
2,91,3,3,7,3,2.385,1,91,"SomeCollege",3,"StrongRep",3,2.385
2,36,3,4,7,0,1.9984,1,36,"SomeCollege",4,"StrongRep",0,1.9984
2,37,4,5,6,0,2.4554,1,37,"CollegePlus",5,"WeakRep",0,2.4554
2,20,2,1,7,2,3.0582,1,20,"HighSchool",1,"StrongRep",2,3.0582
2,54,3,3,7,2,0.6415,1,54,"SomeCollege",3,"StrongRep",2,0.6415
2,30,3,5,1,2,0.7733,1,30,"SomeCollege",5,"StrongDem",2,0.7733
2,82,2,0,2,3,0.7527,1,82,"HighSchool",0,"WeakDem",3,0.7527
2,59,4,3,5,2,0.9972,1,59,"CollegePlus",3,"IndLeanRep",2,0.9972
2,31,4,3,1,0,0.5767,1,31,"CollegePlus",3,"StrongDem",0,0.5767
2,60,2,1,2,0,0.475,1,60,"HighSchool",1,"WeakDem",0,0.475
2,45,4,4,3,0,0.3861,1,45,"CollegePlus",4,"IndLeanDem",0,0.3861
2,46,3,3,2,0,0.4714,1,46,"SomeCollege",3,"WeakDem",0,0.4714
1,33,2,4,2,1,0.4167,0,33,"HighSchool",4,"WeakDem",1,0.4167
2,21,3,3,1,0,0.598,1,21,"SomeCollege",3,"StrongDem",0,0.598
2,30,4,3,3,0,0.2342,1,30,"CollegePlus",3,"IndLeanDem",0,0.2342
2,39,4,3,3,3,0.2342,1,39,"CollegePlus",3,"IndLeanDem",3,0.2342
2,42,2,2,1,0,0.3243,1,42,"HighSchool",2,"StrongDem",0,0.3243
2,61,3,3,1,0,0.1872,1,61,"SomeCollege",3,"StrongDem",0,0.1872
2,56,2,3,1,0,0.2063,1,56,"HighSchool",3,"StrongDem",0,0.2063
2,66,4,0,1,3,0.5201,1,66,"CollegePlus",0,"StrongDem",3,0.5201
2,38,4,2,1,3,0.2342,1,38,"CollegePlus",2,"StrongDem",3,0.2342
2,41,2,2,1,0,0.2296,1,41,"HighSchool",2,"StrongDem",0,0.2296
2,70,2,1,1,0,0.233,1,70,"HighSchool",1,"StrongDem",0,0.233
1,28,2,1,1,0,0.4114,0,28,"HighSchool",1,"StrongDem",0,0.4114
2,20,3,2,1,0,0.3987,1,20,"SomeCollege",2,"StrongDem",0,0.3987
2,37,4,2,1,0,0.2342,1,37,"CollegePlus",2,"StrongDem",0,0.2342
1,48,2,1,4,0,0.3764,0,48,"HighSchool",1,"Independent",0,0.3764
2,60,3,2,1,0,0.1872,1,60,"SomeCollege",2,"StrongDem",0,0.1872
1,88,2,2,2,2,0.8737,0,88,"HighSchool",2,"WeakDem",2,0.8737
2,29,3,2,1,2,0.9277,1,29,"SomeCollege",2,"StrongDem",2,0.9277
1,44,3,1,2,2,0.4714,0,44,"SomeCollege",1,"WeakDem",2,0.4714
2,25,2,1,1,3,0.955,1,25,"HighSchool",1,"StrongDem",3,0.955
2,66,2,1,2,0,0.6396,1,66,"HighSchool",1,"WeakDem",0,0.6396
1,19,2,1,7,2,0.9573,0,19,"HighSchool",1,"StrongRep",2,0.9573
2,74,2,1,1,3,0.7714,1,74,"HighSchool",1,"StrongDem",3,0.7714
2,53,2,1,5,0,0.6831,1,53,"HighSchool",1,"IndLeanRep",0,0.6831
2,24,3,3,4,2,0.9277,1,24,"SomeCollege",3,"Independent",2,0.9277
2,35,3,2,1,0,0.5438,1,35,"SomeCollege",2,"StrongDem",0,0.5438
1,66,2,1,1,0,0.5511,0,66,"HighSchool",1,"StrongDem",0,0.5511
2,36,2,3,4,0,0.6465,1,36,"HighSchool",3,"Independent",0,0.6465
2,50,4,4,5,2,2.577,1,50,"CollegePlus",4,"IndLeanRep",2,2.577
2,46,4,4,7,0,2.5638,1,46,"CollegePlus",4,"StrongRep",0,2.5638
2,55,2,3,7,0,2.1644,1,55,"HighSchool",3,"StrongRep",0,2.1644
2,62,2,4,7,0,2.0333,1,62,"HighSchool",4,"StrongRep",0,2.0333
1,18,2,1,4,0,1.6065,0,18,"HighSchool",1,"Independent",0,1.6065
2,80,2,1,4,2,1.2929,1,80,"HighSchool",1,"Independent",2,1.2929
2,24,3,3,2,2,2.9635,1,24,"SomeCollege",3,"WeakDem",2,2.9635
2,67,2,1,4,1,1.2397,1,67,"HighSchool",1,"Independent",1,1.2397
2,57,4,5,5,3,0.7881,1,57,"CollegePlus",5,"IndLeanRep",3,0.7881
2,89,2,1,2,1,0.7527,1,89,"HighSchool",1,"WeakDem",1,0.7527
2,60,3,1,3,3,0.6026,1,60,"SomeCollege",1,"IndLeanDem",3,0.6026
2,64,2,2,2,2,0.6349,1,64,"HighSchool",2,"WeakDem",2,0.6349
1,30,3,3,1,3,0.9063,0,30,"SomeCollege",3,"StrongDem",3,0.9063
1,66,1,1,7,0,0.7218,0,66,"LessHS",1,"StrongRep",0,0.7218
1,27,3,3,4,1,0.6806,0,27,"SomeCollege",3,"Independent",1,0.6806
1,53,2,1,4,2,0.952,0,53,"HighSchool",1,"Independent",2,0.952
2,25,3,1,2,0,0.3403,1,25,"SomeCollege",1,"WeakDem",0,0.3403
2,56,3,3,1,0,0.4821,1,56,"SomeCollege",3,"StrongDem",0,0.4821
2,42,2,4,1,0,2.4016,1,42,"HighSchool",4,"StrongDem",0,2.4016
2,40,4,0,3,0,0.8985,1,40,"CollegePlus",0,"IndLeanDem",0,0.8985
2,64,3,3,1,0,1.9704,1,64,"SomeCollege",3,"StrongDem",0,1.9704
2,49,3,3,7,0,1.116,1,49,"SomeCollege",3,"StrongRep",0,1.116
2,46,3,3,1,3,1.1636,1,46,"SomeCollege",3,"StrongDem",3,1.1636
2,54,3,2,5,1,2.0974,1,54,"SomeCollege",2,"IndLeanRep",1,2.0974
2,28,3,2,5,0,1.4818,1,28,"SomeCollege",2,"IndLeanRep",0,1.4818
1,22,3,2,1,2,2.9635,0,22,"SomeCollege",2,"StrongDem",2,2.9635
2,49,4,4,5,0,2.8594,1,49,"CollegePlus",4,"IndLeanRep",0,2.8594
2,66,2,2,1,0,2.0333,1,66,"HighSchool",2,"StrongDem",0,2.0333
2,79,3,2,1,0,1.1925,1,79,"SomeCollege",2,"StrongDem",0,1.1925
2,62,2,3,1,3,0.2728,1,62,"HighSchool",3,"StrongDem",3,0.2728
2,69,3,2,2,3,0.1872,1,69,"SomeCollege",2,"WeakDem",3,0.1872
2,21,2,2,1,0,0.8228,1,21,"HighSchool",2,"StrongDem",0,0.8228
2,32,2,2,1,0,0.1967,1,32,"HighSchool",2,"StrongDem",0,0.1967
1,38,2,1,3,0,0.1967,0,38,"HighSchool",1,"IndLeanDem",0,0.1967
2,35,4,4,2,0,0.7697,1,35,"CollegePlus",4,"WeakDem",0,0.7697
2,32,4,3,3,0,0.7697,1,32,"CollegePlus",3,"IndLeanDem",0,0.7697
